File,Paragraph,LIX Score,Longest Sentence,Dependency Parse
f55.txt,"Besöker du en sida om till exempel antivirus program kan det hända att det kommer upp ett litet fönster som tipsar om andra antivirus program.Om det inte är ett ”snällt” spyware kan personen i värsta fall rensa ditt bankkonto om den ”snubblar” över lösenordet. Detta är, som tur är, inte så vanligt. Spyware kan även ladda ner virus som smittar din dator utan att du vet om det. Det är inte heller så kul, så då föredrar man nästan de otroligt jobbiga ”pop-upfönstren  ”.",36.52,Besöker du en sida om till exempel antivirus program kan det hända att det kommer upp ett litet fönster som tipsar om andra antivirus program.,"[(1, 'Besöker', 12), (2, 'du', 1), (3, 'en', 4), (4, 'sida', 1), (5, 'om', 9), (6, 'till', 8), (7, 'exempel', 6), (8, 'antivirus', 9), (9, 'program', 4), (10, 'kan', 12), (11, 'det', 12), (12, 'hända', 0), (13, 'att', 15), (14, 'det', 15), (15, 'kommer', 12), (16, 'upp', 15), (17, 'ett', 19), (18, 'litet', 19), (19, 'fönster', 15), (20, 'som', 21), (21, 'tipsar', 19), (22, 'om', 25), (23, 'andra', 24), (24, 'antivirus', 25), (25, 'program', 21), (26, '.', 12)]"
f56.txt,Olika VirustyperDet finns som sagt oändligt antal med virus. Det är egentligen bara programmeraren av virusen som sätter gränserna. Men några virus ”kommer igen” dvs. har ett speciellt mönster. De fem vanligaste s.k. huvudtyper indelas i:1.	Filvirus2.	Bootsektorvirus3.	Makrovirus4.	Trojanska hästar5.	Andra div typer1 Filvirus: Ett filvirus infekterar s.k. körbara programfiler (ex .exe och .com). Viruset aktiveras då användaren kör det program som viruset infekterat.,43.48,Viruset aktiveras då användaren kör det program som viruset infekterat.,"[(1, 'Viruset', 2), (2, 'aktiveras', 0), (3, 'då', 5), (4, 'användaren', 5), (5, 'kör', 2), (6, 'det', 7), (7, 'program', 5), (8, 'som', 10), (9, 'viruset', 10), (10, 'infekterat', 7), (11, '.', 2)]"
f57.txt,"MinidatorEn minidator är stor som ett kylskåp och hade förr ""dumma"" terminaler anslutna, numera ersatta av persondatorer. De kallas för minidatorer därför att de är mindre än stordatorer. Minidatorer uppkom som ett billigare och behändigare alternativ. Pionjär var Digital (numera Compaq) på tidigt 60-tal, men idag är det bara IBM som framgångsrikt marknadsför minidatorer, nämligen AS-400.",44.36,"Pionjär var Digital (numera Compaq) på tidigt 60-tal, men idag är det bara IBM som framgångsrikt marknadsför minidatorer, nämligen AS-400.","[(1, 'Pionjär', 3), (2, 'var', 3), (3, 'Digital', 0), (4, '(', 3), (5, 'numera', 6), (6, 'Compaq', 3), (7, ')', 3), (8, 'på', 10), (9, 'tidigt', 10), (10, '60-tal', 3), (11, ',', 17), (12, 'men', 17), (13, 'idag', 17), (14, 'är', 17), (15, 'det', 17), (16, 'bara', 17), (17, 'IBM', 3), (18, 'som', 20), (19, 'framgångsrikt', 20), (20, 'marknadsför', 17), (21, 'minidatorer', 20), (22, ',', 21), (23, 'nämligen', 24), (24, 'AS-400', 21), (25, '.', 1)]"
f58.txt,"Hårdvara eller hardware är ett samlingsnamn för utrustningen t exskrivare modem, och bildskärm. CD-ROMCD-ROM står för Compact Disc Read Only Memory. Innehållet på en CD-ROM-skiva kan vara många Megabyte (MB) och kan bara visas på en dator med CD-ROM-enhet som det flesta datorer har nuförtiden. På en CD-ROM-skiva kan detfinnas spel, program mm.Internet och e-postInternet är som ett stort bibliotek där det finns massor av informationutspritt på olika hemsidor. Det finns massor av hemsidor.",34.62,Innehållet på en CD-ROM-skiva kan vara många Megabyte (MB) och kan bara visas på en dator med CD-ROM-enhet som det flesta datorer har nuförtiden.,"[(1, 'Innehållet', 8), (2, 'på', 4), (3, 'en', 4), (4, 'CD-ROM-skiva', 1), (5, 'kan', 8), (6, 'vara', 8), (7, 'många', 8), (8, 'Megabyte', 0), (9, '(', 8), (10, 'MB', 8), (11, ')', 8), (12, 'och', 15), (13, 'kan', 15), (14, 'bara', 15), (15, 'visas', 8), (16, 'på', 18), (17, 'en', 18), (18, 'dator', 15), (19, 'med', 20), (20, 'CD-ROM-enhet', 18), (21, 'som', 25), (22, 'det', 24), (23, 'flesta', 24), (24, 'datorer', 25), (25, 'har', 20), (26, 'nuförtiden', 25), (27, '.', 8)]"
f59.txt,"Boken är ett läromedel och är därför svår att skriva en recension på.Fördelar med ramar.Men nackdelar finns. Jag som länge jobbat med Html vet att det finns både fördelar och nackdelar med s.k. Ramar. Ramar skall tas bort men är praktiska på så sett att man kan dela upp en hemsida utan att behöva ladda om allt hela tiden. Nackdelen är att om du söker på tex. Altavista (en sökmotor) kommer kanske bara en av dina sidor (filer) upp t.ex. ”Svaren”, Se nedan.Förklaring och nackdelar med  ramar.",21.21,Ramar skall tas bort men är praktiska på så sett att man kan dela upp en hemsida utan att behöva ladda om allt hela tiden.,"[(1, 'Ramar', 3), (2, 'skall', 3), (3, 'tas', 0), (4, 'bort', 3), (5, 'men', 7), (6, 'är', 7), (7, 'praktiska', 3), (8, 'på', 7), (9, 'så', 8), (10, 'sett', 8), (11, 'att', 14), (12, 'man', 14), (13, 'kan', 14), (14, 'dela', 7), (15, 'upp', 14), (16, 'en', 17), (17, 'hemsida', 14), (18, 'utan', 21), (19, 'att', 21), (20, 'behöva', 21), (21, 'ladda', 14), (22, 'om', 21), (23, 'allt', 25), (24, 'hela', 25), (25, 'tiden', 21), (26, '.', 3)]"
f6.txt,"Syfte Man blir mycket fascinerad av att läsa om Sveriges historia för man finner alltid nya intressanta saker precis hela tiden. Personligen så tycker jag hela tidsepoken är intressant, så därför har jag valt att skriva om 1900-talets historia. Detta ger mig också en bredare kunskap och som jag alltid kommer att ha med mig till fortsatta studier.  3. Metoder Jag har letat  i böcker och använt det jag själv vet om historia som vi läst om under skolåren.",32.08,Syfte Man blir mycket fascinerad av att läsa om Sveriges historia för man finner alltid nya intressanta saker precis hela tiden.,"[(1, 'Syfte', 0)]"
f60.txt,"Bluetooth – utan kablarBluetooth är ett gränssnitt för överföring utan kablar, s.k. Wireless. Detta används för kommunikation mellan t.ex. en mobiltelefon och en handdator. Det krävs att båda enheterna har stöd för just Bluetooth.Bluetooth-standarden har en maximal bandbredd på 723.2 kbit/s och en räckvidd på ungefär 10 meter (finns upp till 100 meter, men detta är ovanligt). Fördelar & nackdelarUSB - fördelarImplementerad standard i PC och som har stort operativssystemsstöd, i t.ex.",36.6,"Fördelar & nackdelarUSB - fördelarImplementerad standard i PC och som har stort operativssystemsstöd, i t.","[(1, 'Fördelar', 0), (2, '&', 3), (3, 'nackdelar', 1)]"
f61.txt,"Är det vad rasisterna innerst inne skulle vilja? Jag vet att åtminstone att jag skulle vilja bli bemött och behandlad på samma sätt som alla andra blev om jag kom till ett annat land.För 100 år sedan ökade antalet svenskar drastiskt och många lämnade landet och for västerut till Amerika. Där blev de behandlade som i Sverige, om inte ännu bättre. Amerika gjorde reklam för sitt land och ju fler som invandrade desto bättre, tyckte amerikanarna. Tänk vilken skillnad mot dagens Sverige.",32.34,Jag vet att åtminstone att jag skulle vilja bli bemött och behandlad på samma sätt som alla andra blev om jag kom till ett annat land.,"[(1, 'Jag', 2), (2, 'vet', 0), (3, 'att', 10), (4, 'åtminstone', 10), (5, 'att', 10), (6, 'jag', 10), (7, 'skulle', 10), (8, 'vilja', 10), (9, 'bli', 10), (10, 'bemött', 2), (11, 'och', 12), (12, 'behandlad', 10), (13, 'på', 15), (14, 'samma', 15), (15, 'sätt', 10), (16, 'som', 19), (17, 'alla', 18), (18, 'andra', 19), (19, 'blev', 15), (20, 'om', 22), (21, 'jag', 22), (22, 'kom', 19), (23, 'till', 26), (24, 'ett', 26), (25, 'annat', 24), (26, 'land', 22), (27, '.', 2)]"
f62.txt,"SyfteMitt syfte med den är uppsatsen är att förstå hur rasism uppkommit, funnits och fortfarande existerar i våran värld. Även också vad begreppet rasism innebär liksom dess skillnader gentemot främlingsfientlighet. En annan aspekt jag komma att undersöka är om religion påverkat rasism på endera sättet. 1.3.	Frågeställningar•	Hur uppkom rasism? •	Har rasism alltid funnits?•	Vad innebär rasism?•	Hur används rasism i vårat dagliga samhälle?•	Vad gör samhället för att minimera rasism? Dvs.",36.22,"SyfteMitt syfte med den är uppsatsen är att förstå hur rasism uppkommit, funnits och fortfarande existerar i våran värld.","[(1, 'SyfteMitt', 2), (2, 'syfte', 6), (3, 'med', 4), (4, 'den', 2), (5, 'är', 6), (6, 'uppsatsen', 0), (7, 'är', 6), (8, 'att', 9), (9, 'förstå', 6), (10, 'hur', 12), (11, 'rasism', 12), (12, 'uppkommit', 9), (13, ',', 14), (14, 'funnits', 12), (15, 'och', 17), (16, 'fortfarande', 17), (17, 'existerar', 12), (18, 'i', 20), (19, 'våran', 20), (20, 'värld', 17), (21, '.', 6)]"
f63.txt,"Innan kolonialtiden, under antikens grekland och romartiden fanns det inget som liknade rasismen. Och även ifall det fanns slavar, så berodde det INTE på ras eller etniska skäl. Utan strikt och enkelt pga. ekonomiska eller juridiska.",34.98,"Innan kolonialtiden, under antikens grekland och romartiden fanns det inget som liknade rasismen.","[(1, 'Innan', 2), (2, 'kolonialtiden', 9), (3, ',', 6), (4, 'under', 6), (5, 'antikens', 6), (6, 'grekland', 2), (7, 'och', 8), (8, 'romartiden', 6), (9, 'fanns', 0), (10, 'det', 9), (11, 'inget', 9), (12, 'som', 13), (13, 'liknade', 11), (14, 'rasismen', 13), (15, '.', 9)]"
f64.txt,Eftersom det finn sen alla-känner-alla känsla på minde ställen vet man vilka som tycker vad.Det större samhället jag bodde i fanns det båda rasister och nazister i min vänskapskrets. De var inte negativt inställda till mig även fast jag tyckte att deras åsikter var helt fel. Nu i efterhand har jag förstått att de bara var ute efter en identitet i ett samhälle där alla är anonyma.,34.0,Nu i efterhand har jag förstått att de bara var ute efter en identitet i ett samhälle där alla är anonyma.,"[(1, 'Nu', 6), (2, 'i', 1), (3, 'efterhand', 2), (4, 'har', 6), (5, 'jag', 6), (6, 'förstått', 0), (7, 'att', 10), (8, 'de', 10), (9, 'bara', 10), (10, 'var', 6), (11, 'ute', 10), (12, 'efter', 14), (13, 'en', 14), (14, 'identitet', 11), (15, 'i', 17), (16, 'ett', 17), (17, 'samhälle', 14), (18, 'där', 21), (19, 'alla', 21), (20, 'är', 21), (21, 'anonyma', 17), (22, '.', 6)]"
f65.txt,Eftersom det finn sen alla-känner-alla känsla på minde ställen vet man vilka som tycker vad.Det större samhället jag bodde i fanns det båda rasister och nazister i min vänskapskrets. De var inte negativt inställda till mig även fast jag tyckte att deras åsikter var helt fel. Nu i efterhand har jag förstått att de bara var ute efter en identitet i ett samhälle där alla är anonyma.,34.0,Nu i efterhand har jag förstått att de bara var ute efter en identitet i ett samhälle där alla är anonyma.,"[(1, 'Nu', 6), (2, 'i', 1), (3, 'efterhand', 2), (4, 'har', 6), (5, 'jag', 6), (6, 'förstått', 0), (7, 'att', 10), (8, 'de', 10), (9, 'bara', 10), (10, 'var', 6), (11, 'ute', 10), (12, 'efter', 14), (13, 'en', 14), (14, 'identitet', 11), (15, 'i', 17), (16, 'ett', 17), (17, 'samhälle', 14), (18, 'där', 21), (19, 'alla', 21), (20, 'är', 21), (21, 'anonyma', 17), (22, '.', 6)]"
f66.txt,"De mörkhyade fick kämpa för sina liv, barnens liv och sist men inte minst sina rätigheter. Det började också med att vid 1100- och 1200-talet då judarna bodde på icke-judiska länder, började kristnas attityd ändras fientligt mot judarna vilket också ledde till grunden av rasism som har utvecklats. Anledningen till att jag har berättat om rasismens historia är att ni ska veta lite om bakgrunden också.",43.47,"Det började också med att vid 1100- och 1200-talet då judarna bodde på icke-judiska länder, började kristnas attityd ändras fientligt mot judarna vilket också ledde till grunden av rasism som har utvecklats.","[(1, 'Det', 2), (2, 'började', 0), (3, 'också', 2), (4, 'med', 17), (5, 'att', 17), (6, 'vid', 7), (7, '1100-', 17), (8, 'och', 9), (9, '1200-talet', 7), (10, 'då', 12), (11, 'judarna', 12), (12, 'bodde', 9), (13, 'på', 15), (14, 'icke-judiska', 15), (15, 'länder', 12), (16, ',', 17), (17, 'började', 2), (18, 'kristnas', 19), (19, 'attityd', 17), (20, 'ändras', 17), (21, 'fientligt', 20), (22, 'mot', 23), (23, 'judarna', 20), (24, 'vilket', 26), (25, 'också', 26), (26, 'ledde', 23), (27, 'till', 28), (28, 'grunden', 26), (29, 'av', 30), (30, 'rasism', 28), (31, 'som', 33), (32, 'har', 33), (33, 'utvecklats', 30), (34, '.', 2)]"
f67.txt,"Mina frågeställningar har varit: Vad är rasism? Varför uppkommer rasism? Vilka blir rasister? Vad har regeringen gjort för att stoppa rasismen? Precisering, Källkritik & Tillvägagångssätt…    Jag visste redan innan jag ens började se över mitt material att rasism självfallet är ett oändligt stort ämne med flertalet möjligheter till precisering.",39.25," Precisering, Källkritik & Tillvägagångssätt…    Jag visste redan innan jag ens började se över mitt material att rasism självfallet är ett oändligt stort ämne med flertalet möjligheter till precisering.","[(1, '\uf099', 2), (2, 'Precisering', 0), (3, ',', 2), (4, 'Källkritik', 2), (5, '&', 6), (6, 'Tillvägagångssätt…', 4)]"
f68.txt,"Detta betyder dock inte andra samhällsgrupper inte har sympatier för t ex nazismen. Självklart förekommer det även i dessa.Nazismen är inte alls lik den rasism som råder i världen idag. Det är två helt skilda saker. Rasismen finns oberoende av politiska rörelser och partier, den är bland oss hela tiden. Det som indetifierar rasismen är den främlingsfientliga agendan och motståndet till invandring. Man vill stoppa det så kallade mångkulturella samhället.",39.86,Det som indetifierar rasismen är den främlingsfientliga agendan och motståndet till invandring.,"[(1, 'Det', 8), (2, 'som', 3), (3, 'indetifierar', 1), (4, 'rasismen', 3), (5, 'är', 8), (6, 'den', 8), (7, 'främlingsfientliga', 8), (8, 'agendan', 0), (9, 'och', 10), (10, 'motståndet', 8), (11, 'till', 12), (12, 'invandring', 10), (13, '.', 8)]"
f69.txt,En sak som är oerhört bra är den stora uppblandning som sker i dagens samhälle mellan olika kulturer och folkgrupper. Ju mer man möter människor med annan bakgrund ju mer förstår man att det ligger mycket lite i alla de fördomar som finns utspridda i samhället. Ett exempel kan vara det att bönder anses vara främlingsfientliga.,37.21,Ju mer man möter människor med annan bakgrund ju mer förstår man att det ligger mycket lite i alla de fördomar som finns utspridda i samhället.,"[(1, 'Ju', 2), (2, 'mer', 4), (3, 'man', 4), (4, 'möter', 11), (5, 'människor', 4), (6, 'med', 8), (7, 'annan', 8), (8, 'bakgrund', 4), (9, 'ju', 10), (10, 'mer', 15), (11, 'förstår', 0), (12, 'man', 11), (13, 'att', 15), (14, 'det', 15), (15, 'ligger', 11), (16, 'mycket', 17), (17, 'lite', 15), (18, 'i', 21), (19, 'alla', 21), (20, 'de', 21), (21, 'fördomar', 15), (22, 'som', 23), (23, 'finns', 21), (24, 'utspridda', 23), (25, 'i', 26), (26, 'samhället', 23), (27, '.', 11)]"
f7.txt,"Först efter en diskussion där han imponerat på gruppen i skolans bibliotek, och efter sitt andra besök hos Julian, får Richard tillåtelse att slopa alla andra ämnen utom engelskan och satsa helhjärtat på studierna i klassisk grekiska. Richard får äntligen det intellektuella liv som han alltid velat ha; med diskussioner rörande filosofer och antikens författare över en kopp te, samt veckoslut i en av studenternas stora hus på landsbygden.",56.33,"Först efter en diskussion där han imponerat på gruppen i skolans bibliotek, och efter sitt andra besök hos Julian, får Richard tillåtelse att slopa alla andra ämnen utom engelskan och satsa helhjärtat på studierna i klassisk grekiska.","[(1, 'Först', 4), (2, 'efter', 4), (3, 'en', 4), (4, 'diskussion', 22), (5, 'där', 7), (6, 'han', 7), (7, 'imponerat', 4), (8, 'på', 9), (9, 'gruppen', 7), (10, 'i', 12), (11, 'skolans', 12), (12, 'bibliotek', 7), (13, ',', 18), (14, 'och', 18), (15, 'efter', 18), (16, 'sitt', 18), (17, 'andra', 18), (18, 'besök', 12), (19, 'hos', 20), (20, 'Julian', 18), (21, ',', 22), (22, 'får', 0), (23, 'Richard', 22), (24, 'tillåtelse', 22), (25, 'att', 26), (26, 'slopa', 24), (27, 'alla', 29), (28, 'andra', 29), (29, 'ämnen', 26), (30, 'utom', 31), (31, 'engelskan', 26), (32, 'och', 33), (33, 'satsa', 26), (34, 'helhjärtat', 33), (35, 'på', 36), (36, 'studierna', 33), (37, 'i', 39), (38, 'klassisk', 39), (39, 'grekiska', 36), (40, '.', 22)]"
f70.txt,"Det är så krig uppstår, pga. konflikter, människors olikheter, hämnd och för att det finns människor som tycker de är överlägsna andra.Också därför begås tex. mord för att hämnas någons död, men hjälper det?Absolut inte, är man död så är man det och inget går att göra åt saken. Det kan kännas som en lättnad när man fått hämnas någons död, man vill orsaka dess mördare smärta och med andra ord vill man se personen lida och ibland även dö plågsamt. Ett bra exempel på att mörda någon pga.",25.66,"Det kan kännas som en lättnad när man fått hämnas någons död, man vill orsaka dess mördare smärta och med andra ord vill man se personen lida och ibland även dö plågsamt.","[(1, 'Det', 3), (2, 'kan', 3), (3, 'kännas', 0), (4, 'som', 6), (5, 'en', 6), (6, 'lättnad', 3), (7, 'när', 10), (8, 'man', 10), (9, 'fått', 10), (10, 'hämnas', 3), (11, 'någons', 12), (12, 'död', 10), (13, ',', 3), (14, 'man', 16), (15, 'vill', 16), (16, 'orsaka', 3), (17, 'dess', 19), (18, 'mördare', 19), (19, 'smärta', 16), (20, 'och', 26), (21, 'med', 26), (22, 'andra', 21), (23, 'ord', 21), (24, 'vill', 26), (25, 'man', 26), (26, 'se', 3), (27, 'personen', 26), (28, 'lida', 26), (29, 'och', 32), (30, 'ibland', 32), (31, 'även', 32), (32, 'dö', 28), (33, 'plågsamt', 32), (34, '.', 3)]"
f71.txt,"Men vad räknas då till folkmord? Är det när indianerna mördades? Eller kanske när bomben föll i Hiroshima? Som jag sa tidigare, man kan inte sätta fingret på folk-mord för det är inte bara mördandet som har inflytande på händelsen, utan det är så många olika perspektiv som det psykologiska, biologiska, historiska osv. Konsekvenserna är då ibland förföljelser som under andra världskriget.",35.9,"Som jag sa tidigare, man kan inte sätta fingret på folk-mord för det är inte bara mördandet som har inflytande på händelsen, utan det är så många olika perspektiv som det psykologiska, biologiska, historiska osv.","[(1, 'Som', 3), (2, 'jag', 3), (3, 'sa', 9), (4, 'tidigare', 3), (5, ',', 9), (6, 'man', 9), (7, 'kan', 9), (8, 'inte', 9), (9, 'sätta', 0), (10, 'fingret', 9), (11, 'på', 12), (12, 'folk-mord', 9), (13, 'för', 18), (14, 'det', 18), (15, 'är', 18), (16, 'inte', 18), (17, 'bara', 18), (18, 'mördandet', 9), (19, 'som', 20), (20, 'har', 18), (21, 'inflytande', 20), (22, 'på', 23), (23, 'händelsen', 20), (24, ',', 31), (25, 'utan', 31), (26, 'det', 31), (27, 'är', 31), (28, 'så', 29), (29, 'många', 31), (30, 'olika', 31), (31, 'perspektiv', 18), (32, 'som', 34), (33, 'det', 34), (34, 'psykologiska', 31), (35, ',', 36), (36, 'biologiska', 34), (37, ',', 38), (38, 'historiska', 34), (39, 'osv', 34), (40, '.', 9)]"
f72.txt,"Dikt av Langston Hughes5.	Stark åsikt av Benjamin Drew6.	Resultat6.1	 Finns det några skillnader mellan oss människor förutom färgen?6.2	 Varför har vi olika pigment?6.3	 Vad var ”Ku Klux Klan” och vad gjorde de?6.4	 Varför blev just svarta förtryckta?6.5	 Vad var egentligen ”apartheid”?7.	Analys Källförteckning1. InledningVi såg en film som handlade om att vänskap övervinner allt, även fördomar och olika bakgrunder.",30.09,"InledningVi såg en film som handlade om att vänskap övervinner allt, även fördomar och olika bakgrunder.","[(1, 'Inledning', 0)]"
f73.txt,"Efter det delade dem på landet ytterligare en gång och Polen var så svag att de nte kunde göra annat än att sitta och ge bort land bit för land bit, men den sista tredjedelen av landet kämpade dem för men ytterligare ett nederlag. Så Polen delades av Ryssland, Preussen och Österrike som bara växte och växte. Det var då Polen försvann från kartan totalt 3. Första världskrigets slut medförde att nationalstaten skulle återupprättas efter etnicitet.3:1.",32.23,"Efter det delade dem på landet ytterligare en gång och Polen var så svag att de nte kunde göra annat än att sitta och ge bort land bit för land bit, men den sista tredjedelen av landet kämpade dem för men ytterligare ett nederlag.","[(1, 'Efter', 2), (2, 'det', 3), (3, 'delade', 0), (4, 'dem', 3), (5, 'på', 6), (6, 'landet', 3), (7, 'ytterligare', 8), (8, 'en', 9), (9, 'gång', 3), (10, 'och', 14), (11, 'Polen', 14), (12, 'var', 14), (13, 'så', 14), (14, 'svag', 3), (15, 'att', 19), (16, 'de', 19), (17, 'nte', 19), (18, 'kunde', 19), (19, 'göra', 14), (20, 'annat', 19), (21, 'än', 23), (22, 'att', 23), (23, 'sitta', 19), (24, 'och', 25), (25, 'ge', 23), (26, 'bort', 23), (27, 'land', 23), (28, 'bit', 23), (29, 'för', 30), (30, 'land', 23), (31, 'bit', 23), (32, ',', 39), (33, 'men', 39), (34, 'den', 36), (35, 'sista', 36), (36, 'tredjedelen', 39), (37, 'av', 38), (38, 'landet', 36), (39, 'kämpade', 3), (40, 'dem', 39), (41, 'för', 45), (42, 'men', 45), (43, 'ytterligare', 44), (44, 'ett', 45), (45, 'nederlag', 39), (46, '.', 3)]"
f74.txt,"Behöver skydd pga. krig eller miljökatastrof i sitt hemland. Är rädd för att bli förföljd pga. sitt kön eller sexualitet.•	Humanitära skäl - Personer som har starka humanitära skäl kan också tillåtas stanna i Sverige. Det gäller t ex. den som lider av någon livshotande sjukdom som han/hon inte kan få behandling för i hemlandet. Barnfamiljer som vistats i Sverige i minst 4 år som sökande, anses ha skäl på grund av vistelsetiden.",34.14,"Barnfamiljer som vistats i Sverige i minst 4 år som sökande, anses ha skäl på grund av vistelsetiden.","[(1, 'Barnfamiljer', 13), (2, 'som', 3), (3, 'vistats', 1), (4, 'i', 5), (5, 'Sverige', 3), (6, 'i', 9), (7, 'minst', 8), (8, '4', 9), (9, 'år', 3), (10, 'som', 11), (11, 'sökande', 9), (12, ',', 1), (13, 'anses', 0), (14, 'ha', 13), (15, 'skäl', 14), (16, 'på', 19), (17, 'grund', 16), (18, 'av', 16), (19, 'vistelsetiden', 14), (20, '.', 13)]"
f75.txt,"Rasim skapas för att människor med olika bakgrund, religion och moral skiljer sig mycket från varandra. När de ska leva tillsammans i ett samhälle skapas det därför problem eftersom de uppfattar verkligheten olika. T.ex. Ahmed är muslim och tycker att kvinnorna i Sverige är skamliga när de om somrarna går omkring halvnakna. I Iran där han kommer ifrån går knappt prostituerade så lättklädda.",38.83,När de ska leva tillsammans i ett samhälle skapas det därför problem eftersom de uppfattar verkligheten olika.,"[(1, 'När', 4), (2, 'de', 4), (3, 'ska', 4), (4, 'leva', 9), (5, 'tillsammans', 4), (6, 'i', 8), (7, 'ett', 8), (8, 'samhälle', 4), (9, 'skapas', 0), (10, 'det', 9), (11, 'därför', 9), (12, 'problem', 9), (13, 'eftersom', 15), (14, 'de', 15), (15, 'uppfattar', 9), (16, 'verkligheten', 15), (17, 'olika', 15), (18, '.', 9)]"
f76.txt,"Mäns våld mot kvinnor, eller mäns våld i allmänhet drabbar alla. Visst finns det kvinnor som är våldsamma, men våldets proportioner hos män gör att vi måste ta det på allvar och se det som ett könsproblem. Att flickor ska få lära sig självförsvar handlar inte om att lära ut våld, utan självförsvar och även det mentala och verbala som är mycket viktigare i många kvinnors vardag.",40.63,"Att flickor ska få lära sig självförsvar handlar inte om att lära ut våld, utan självförsvar och även det mentala och verbala som är mycket viktigare i många kvinnors vardag.","[(1, 'Att', 5), (2, 'flickor', 5), (3, 'ska', 5), (4, 'få', 5), (5, 'lära', 8), (6, 'sig', 5), (7, 'självförsvar', 5), (8, 'handlar', 0), (9, 'inte', 8), (10, 'om', 12), (11, 'att', 12), (12, 'lära', 8), (13, 'ut', 12), (14, 'våld', 12), (15, ',', 17), (16, 'utan', 17), (17, 'självförsvar', 12), (18, 'och', 21), (19, 'även', 21), (20, 'det', 21), (21, 'mentala', 17), (22, 'och', 23), (23, 'verbala', 21), (24, 'som', 27), (25, 'är', 27), (26, 'mycket', 27), (27, 'viktigare', 23), (28, 'i', 31), (29, 'många', 30), (30, 'kvinnors', 31), (31, 'vardag', 27), (32, '.', 8)]"
f77.txt,"Detta skapar motsättningar som kan leda till rasism.För att kunna förebygga rasism så måste vi människor inse att trots att vi har en väldigt olika bakgrund så är vi alla människor. Människor som har samma värde och behov.Det är viktigt att vi ändrar synen på invandrare i hela samhället eftersom vi uppfostrar barn till att bli främlingsfientliga, genom att själva diskriminera invandrare.",36.24,"Det är viktigt att vi ändrar synen på invandrare i hela samhället eftersom vi uppfostrar barn till att bli främlingsfientliga, genom att själva diskriminera invandrare.","[(1, 'Det', 3), (2, 'är', 3), (3, 'viktigt', 0), (4, 'att', 6), (5, 'vi', 6), (6, 'ändrar', 3), (7, 'synen', 6), (8, 'på', 9), (9, 'invandrare', 7), (10, 'i', 12), (11, 'hela', 12), (12, 'samhället', 9), (13, 'eftersom', 15), (14, 'vi', 15), (15, 'uppfostrar', 6), (16, 'barn', 15), (17, 'till', 19), (18, 'att', 19), (19, 'bli', 15), (20, 'främlingsfientliga', 19), (21, ',', 19), (22, 'genom', 25), (23, 'att', 25), (24, 'själva', 25), (25, 'diskriminera', 19), (26, 'invandrare', 25), (27, '.', 3)]"
f78.txt,"Men jag tänker henne som en människa, inte så speciell, däremot tycker jag också väldigt, väldigt synd om henne. Hon hade många poser, jag tyckte inte de var så speciella, hon var flickan alla tjejer konstigt nog ville vara och alla killar ville ta på. Jag såg en dokumentär om henne idag. Den var bra, men tyvärr vinklad på högerns sätt, men jag ser igenom det ändå.",29.82,"Hon hade många poser, jag tyckte inte de var så speciella, hon var flickan alla tjejer konstigt nog ville vara och alla killar ville ta på.","[(1, 'Hon', 2), (2, 'hade', 0), (3, 'många', 4), (4, 'poser', 2), (5, ',', 2), (6, 'jag', 7), (7, 'tyckte', 2), (8, 'inte', 12), (9, 'de', 12), (10, 'var', 12), (11, 'så', 12), (12, 'speciella', 7), (13, ',', 2), (14, 'hon', 16), (15, 'var', 16), (16, 'flickan', 2), (17, 'alla', 18), (18, 'tjejer', 16), (19, 'konstigt', 22), (20, 'nog', 22), (21, 'ville', 22), (22, 'vara', 16), (23, 'och', 27), (24, 'alla', 25), (25, 'killar', 27), (26, 'ville', 27), (27, 'ta', 22), (28, 'på', 27), (29, '.', 2)]"
f79.txt,"Pontare avslutar intervjun med att säga att det är ”fruktansvärt synd att de mörka krafterna måste komma in och försöka förstöra något som egentligen är menat att stärka alla människor, oavsett hudfärg eller nationalitet.”Jag kan inte annat än hålla med. Det är oerhört sorgligt med rasism och det kan aldrig försvaras. Jag kan inte förstå varför man inte respekterar andra människor och låter de...",39.15,"Pontare avslutar intervjun med att säga att det är ”fruktansvärt synd att de mörka krafterna måste komma in och försöka förstöra något som egentligen är menat att stärka alla människor, oavsett hudfärg eller nationalitet.","[(1, 'Pontare', 2), (2, 'avslutar', 0), (3, 'intervjun', 2), (4, 'med', 6), (5, 'att', 6), (6, 'säga', 2), (7, 'att', 11), (8, 'det', 11), (9, 'är', 11), (10, '”fruktansvärt', 11), (11, 'synd', 6), (12, 'att', 17), (13, 'de', 15), (14, 'mörka', 15), (15, 'krafterna', 17), (16, 'måste', 17), (17, 'komma', 11), (18, 'in', 17), (19, 'och', 20), (20, 'försöka', 17), (21, 'förstöra', 20), (22, 'något', 21), (23, 'som', 26), (24, 'egentligen', 26), (25, 'är', 26), (26, 'menat', 22), (27, 'att', 28), (28, 'stärka', 26), (29, 'alla', 30), (30, 'människor', 28), (31, ',', 28), (32, 'oavsett', 33), (33, 'hudfärg', 28), (34, 'eller', 35), (35, 'nationalitet', 33), (36, '.', 2)]"
